ticker,trade_date,y_ret_k,oof_modern_gb,oof_gbdt,oof_rf,oof_stack_modern,oof_stack_gbdt,oof_stack_modern_tuned,oof_vol_pred,oof_regime
300236.SZ,2024-10-24,0.014992109,0.011739026817196236,0.014708794160723975,-0.004710731493744768,-0.0011104482851193832,-0.0008436361454705679,-0.001043317205449568,0.09262717018234115,0.0
300086.SZ,2024-10-25,0.046601942,-0.010121497878931575,0.004967248857194118,-0.005626596662565417,-0.0011281456884800923,-0.0010043670064853526,-0.0011000849536671642,0.09248672471142205,0.0
300189.SZ,2024-10-25,0.075657895,-0.02418442941824119,0.001649998345226198,-0.006629155072624588,-0.0011389251579843782,-0.001058106083559977,-0.0011326113263036897,0.09546905034631506,0.0
300236.SZ,2024-10-25,-0.006478362,0.001836069052920598,0.024434441361453587,-0.005227353389610841,-0.0011183163595549729,-0.0006811082203207477,-0.001059518814121499,0.0897504792025114,0.0
300086.SZ,2024-10-28,-0.042671614,-0.007409956165149564,0.006219720142756723,-0.004971742408353785,-0.0011267430923644734,-0.0009844747818128251,-0.001090182426523342,0.09740102499647982,0.0
300189.SZ,2024-10-28,-0.048929664,-0.008978690704931394,0.007242688154394541,-0.0033269660396311232,-0.0011305177745256992,-0.0009698249245347323,-0.0010967776603479978,0.09508539969099297,0.0
300236.SZ,2024-10-28,-0.023735003,-0.004158500571908874,0.021212690220594355,-0.0043632110824720705,-0.0011248024497818453,-0.000735945095560075,-0.001086136034197226,0.08630288467276846,0.0
300086.SZ,2024-10-29,-0.019379845,0.0019080243527177503,-0.0034651086540081924,-0.006430724331625379,-0.0011164915880539502,-0.0011434805613710637,-0.001056624344912277,0.0975055827014038,0.0
300189.SZ,2024-10-29,0.022508039,-0.002884488439713866,0.014769557815457102,-0.0015408365456223189,-0.0011278257261532576,-0.0008471872241067708,-0.001094909320859461,0.09508263320855678,0.0
300236.SZ,2024-10-29,0.026716538,-2.922183472595574e-05,0.014431521974095808,-0.007321094118181569,-0.0011168749766504087,-0.0008444918847528452,-0.001053836123203395,0.08638736170685168,0.0
300086.SZ,2024-10-30,0.017786561,0.0059618062483468934,0.012107299598179373,0.0008547387227207677,-0.0011236292737422844,-0.0008949209539947684,-0.0011086910846531063,0.09696035402991124,0.0
300189.SZ,2024-10-30,0.031446541,-0.027688687192233663,-0.019646206876429102,-0.007740439507021281,-0.0011403497829521464,-0.0014107654613604295,-0.0011249343058165294,0.09430616176625847,0.0
300236.SZ,2024-10-30,0.022118137,-0.00906307978076581,-0.005325638051014431,-0.006897373141922937,-0.0011253630959481209,-0.0011737585774515935,-0.0010877789646535298,0.0932519179349206,0.0
300086.SZ,2024-10-31,-0.050485437,0.009001290836789935,-0.005636982593564823,-0.009179427068163479,-0.0011062890577783486,-0.0011756535813000628,-0.0010152567338461453,0.09679487555913918,0.0
300189.SZ,2024-10-31,-0.012195122,-0.020161019879823744,-0.0015072224426045775,-0.004021229633757784,-0.0011392399420296112,-0.001114379027541254,-0.0011431917066076938,0.09675515781561145,0.0
300236.SZ,2024-10-31,-0.049643585,-0.005399589299384054,0.00500198249196983,-0.004196626886999923,-0.0011261272546859763,-0.001005847122145454,-0.0011009557897326745,0.0940998644079431,0.0
300086.SZ,2024-11-01,0.016359918,-0.002233353236830091,-0.0046104534442320344,-0.005967993091674873,-0.0011207759288114343,-0.0011631990994448063,-0.0010681325801010914,0.09292260227828747,2.0
300189.SZ,2024-11-01,-0.037037037,-0.0075215881342992705,0.0021886586739109605,-0.002818079713683941,-0.0011299939378980844,-0.0010546301725270373,-0.0011072529866088723,0.09661987828690366,0.0
300236.SZ,2024-11-01,0.047147067,-0.015406277149165603,-0.004308735344288821,-0.0039982223564557304,-0.001135132687033394,-0.0011610148155997183,-0.001119338626010923,0.09396458487923531,0.0
300086.SZ,2024-11-04,0.084507042,-0.009393455516228858,-0.006182520884265988,-0.0025987843750315304,-0.0011319452784630166,-0.0011941988753089055,-0.0011093998398591079,0.09551850163540027,0.0
300189.SZ,2024-11-04,0.054487179,-0.0005999935998540888,-0.002680774570186848,-0.0014834115687605701,-0.001125920228546122,-0.0011375530966829073,-0.0010953060999701271,0.09743716913906944,0.0
300236.SZ,2024-11-04,0.023791251,-0.016807797768834266,0.006325280258175366,0.0002355046576982891,-0.001142552760929056,-0.0009902126811722105,-0.0011541604781306416,0.0922694765722271,0.0
300086.SZ,2024-11-05,0.009276438,-0.007894829032293058,0.0025036770563357227,-0.0005826668716030508,-0.0011335923281589426,-0.0010526069326974724,-0.0011277865808548553,0.0903151338668332,2.0
300189.SZ,2024-11-05,0.200607903,3.743599035543356e-05,-0.0029567572081131473,-0.004834114503827114,-0.0011204586265781856,-0.0011373219431505032,-0.0010666821785207791,0.08516693985256155,0.0
300236.SZ,2024-11-05,0.001749125,-0.007930289953092216,0.010136101834044179,0.0003217012158673465,-0.0011349474842962083,-0.0009269443774738681,-0.0011351650484779515,0.0926169460455011,0.0
300086.SZ,2024-11-06,0.038602941,0.0013060126467341283,0.011762205978978991,-0.00026934791231025335,-0.0011260380344175697,-0.0008990438261828152,-0.001099647601469497,0.09733282445067329,0.0
300189.SZ,2024-11-06,0.091139241,-0.015960850879146955,0.010518764924509589,-0.003179598987036928,-0.0011368143861751705,-0.0009155400391855357,-0.0011342480017754047,0.07846727159304938,0.0
300236.SZ,2024-11-06,0.016961836,-0.009178431051376851,0.007723452562084563,-0.0024729219356182564,-0.0011319423131879865,-0.000963056567833232,-0.0011172506537653743,0.07616836552254261,0.0
300086.SZ,2024-11-07,-0.030088496,0.009121345918355861,-0.004289201991192059,-0.004432730241346649,-0.0011131351243443529,-0.0011600645710234804,-0.0010343101044796043,0.08107044222629409,0.0
300189.SZ,2024-11-07,-0.067285383,-0.010349761715313375,-0.0010236298409721867,-0.010417434809340268,-0.0011213292253489007,-0.0010971296176792104,-0.0010494551780732306,0.0813945727179835,0.0
300236.SZ,2024-11-07,0.010792249,-0.013347401412685499,0.0011499860267246528,-0.004703062238009617,-0.0011323074928559038,-0.0010691955872669454,-0.001103820322765087,0.071576112051133,0.0
300086.SZ,2024-11-08,0.001824818,-0.0099204825682651,-0.00969018261540166,-0.006624704533925109,-0.0011265090857930724,-0.0012467544177559447,-0.0010704053051590705,0.08262504030953605,0.0
300189.SZ,2024-11-08,-0.024875622,-0.012601015044326607,-0.008943660523162285,-0.006607426684698295,-0.0011288688837541112,-0.0012343610181226958,-0.0010815646402766782,0.08232653092331921,0.0
300236.SZ,2024-11-08,0.08080563,-0.019484989602806875,-0.0079284304997366,-0.006085652851610294,-0.0011356282313778724,-0.0012182237411954527,-0.0011081944964026866,0.07168677793489248,0.0
300086.SZ,2024-11-11,-0.005464481,-0.0056704991092960825,-0.009775174034024675,-0.007909168460160277,-0.0011209268899919297,-0.0012463197324887759,-0.0010582179963871327,0.08125487665262277,0.0
300189.SZ,2024-11-11,-0.030612245,-0.018854649109024416,0.0210708005697942,-0.005737337931396217,-0.0011355893027672561,-0.0007363278663955017,-0.0011127727470090219,0.08141289051504702,0.0
300236.SZ,2024-11-11,-0.015267176,-0.02909624020266736,-0.01615425003066792,-0.006449016898286529,-0.001143466672244538,-0.001354535886299137,-0.001136781500384546,0.06273251272866423,0.0
300086.SZ,2024-11-12,-0.018315018,-0.008821190464973767,-0.005693505594634796,-0.007441847128385498,-0.0011243551552297829,-0.0011790944242797503,-0.0010612645124672816,0.07940202835998598,0.0
300189.SZ,2024-11-12,0.007894737,-0.013167375722564031,0.02344695970812863,-0.007838844635880023,-0.0011275589574670992,-0.0006937765457919306,-0.0010922456407883388,0.07820319427540809,0.0
300236.SZ,2024-11-12,0.029867761,-0.021736141671965404,0.0066115553108343815,-0.00017103240900715876,-0.0011462496010924488,-0.000984865488491073,-0.0011609018749204948,0.07144980204476242,0.0
300086.SZ,2024-11-13,-0.037313433,-0.019734436860403874,-0.005228451632332467,-0.007750996548558905,-0.0011334069018723045,-0.0011709134285514124,-0.0010942372863364956,0.08084585640928697,0.0
300189.SZ,2024-11-13,-0.067885117,0.008744534541263824,0.02429073596596079,-0.005218322932801965,-0.0011123129432544748,-0.0006835117304173409,-0.0010511558201092947,0.07779349112305842,0.0
300236.SZ,2024-11-13,-0.071064866,-0.01576192368044261,-0.018037620686465895,-0.009524782822769865,-0.0011273498388695822,-0.0013814390200661791,-0.0010939282971504265,0.07030954915399373,0.0
300086.SZ,2024-11-14,-0.025193798,-0.006525591388288693,-0.007044169998870348,-0.008871952012279017,-0.0011202617857932547,-0.0011995043926585197,-0.0010461083017957171,0.07793674447860831,0.0
300189.SZ,2024-11-14,-0.044817927,0.002131684487461791,0.024543976893383918,-0.0038227928563067397,-0.0011201156140843722,-0.0006813074524419381,-0.0010791067682748435,0.07903723129566237,0.0
300236.SZ,2024-11-14,-0.053145853,-0.03002534699438637,-0.020015972718708797,-0.012000526681537742,-0.001136146721888314,-0.001410785658503159,-0.001090790204929162,0.07055549456646099,0.0
300086.SZ,2024-11-15,-0.023856859,-0.013652256060010607,-0.004821656335640643,-0.004753605398718013,-0.0011324989825599176,-0.001168460076940075,-0.0011054150749789232,0.07738594414873387,2.0
300189.SZ,2024-11-15,-0.041055718,-0.0052943071786335305,-0.02125476862429518,-0.007158472347170944,-0.0011216985112429791,-0.001438361127863425,-0.0010752930306597323,0.07850045112432912,0.0
300236.SZ,2024-11-15,-0.027183489,-0.011433520595889398,-0.005143649651864651,-0.004605989624073632,-0.0011307828223935121,-0.0011740288168897888,-0.0011063761036743862,0.07532118162278664,0.0
300086.SZ,2024-11-18,0.022403259,-0.009241083081122113,-0.0065151382613922865,-0.0037685315157069098,-0.0011300997065973265,-0.0011980484962668399,-0.0011022110237261919,0.07717595403942813,2.0
300189.SZ,2024-11-18,0.03058104,0.002721683856268286,-0.006536957008517413,-0.000372418159008695,-0.001124654188135955,-0.0012032988750388708,-0.001105896402907257,0.07550414319785118,0.0
300236.SZ,2024-11-18,0.037774903,-0.021020322425331132,0.00017852860488054166,-0.0015046134327803091,-0.0011436734155682302,-0.0010899585757351245,-0.0011602314218531905,0.07452472112247255,0.0
300086.SZ,2024-11-19,0.029880478,-0.0012218183514383454,0.004755013771460383,0.000618821028752762,-0.001129540095714294,-0.00101688542960782,-0.0011200068274918077,0.0777516432905563,2.0
300189.SZ,2024-11-19,0.059347181,0.007312720608975912,0.005937000241426468,0.0018467663396980838,-0.0011239053846960531,-0.0009989904565374014,-0.001117637149283608,0.07772924677197729,0.0
300236.SZ,2024-11-19,-0.00797806,-0.009730678717427197,0.009013639660441889,0.0012421092778573152,-0.0011378632181269404,-0.0009469409208470249,-0.001151255304558116,0.07097539674755517,0.0
300086.SZ,2024-11-20,0.003868472,-0.007435513179506431,0.00648851121037388,0.0004214842566434378,-0.001134662692166699,-0.0009877650104726419,-0.0011298923473670155,0.07728327592387685,2.0
300189.SZ,2024-11-20,0.016806723,0.0001439864546218242,0.01340058853679139,0.003444961596920971,-0.0011324889437154422,-0.0008771349699313359,-0.0011532310406680013,0.07721928615498229,2.0
300236.SZ,2024-11-20,-0.010555416,-0.007180803451674263,0.005858385031284317,0.0046668549864842855,-0.0011406573913499817,-0.0010043566636526657,-0.0011784983671373757,0.07207143795838139,2.0
300086.SZ,2024-11-21,-0.038535645,-0.018520733796972586,-0.010693543027644465,-0.0001149672330603527,-0.0011435313724659907,-0.001272813461140913,-0.0011572053081568311,0.07786842117522738,2.0
300189.SZ,2024-11-21,-0.013774105,0.0032224646527664875,0.017640205182868886,0.0051977962795266616,-0.0011323745605059728,-0.0008091322338164501,-0.0011511195138500822,0.0831790448607728,0.0
300236.SZ,2024-11-21,-0.045720091,-0.009665102661999948,-0.003194004088840808,-0.0009809370181612243,-0.0011345508841446744,-0.001146813703181381,-0.001161163841243666,0.07140462069743475,2.0
300086.SZ,2024-11-22,0.022044088,-0.001956137831276297,-0.0008510907266542645,-0.001183885814395041,-0.0011275399035542881,-0.0011075476802206692,-0.0011148139420729792,0.0787071544489373,2.0
300189.SZ,2024-11-22,0.019553073,0.0010969524465428105,0.007267666631209823,0.0022730732245064738,-0.0011299429928857086,-0.0009774685619957804,-0.0011396562070154904,0.08139896759515047,0.0
300236.SZ,2024-11-22,0.028214001,-0.013627786938058195,-0.0035921189243120636,-0.005315089463203273,-0.001131655486900555,-0.001147198891776521,-0.0011326156718604002,0.07302306844959683,2.0
300086.SZ,2024-11-25,0.015686275,-0.017480242369154395,-0.016873980595412143,-0.00452173392727501,-0.0011361723385832996,-0.0013692820774045236,-0.0011227238668585764,0.07871320050657743,2.0
300189.SZ,2024-11-25,0.008219178,0.0019245625636092967,0.00871658469884539,-0.00039458655310632945,-0.0011253159463102313,-0.0009495269702384627,-0.0011114182266392773,0.08045458287960197,0.0
300236.SZ,2024-11-25,-0.008283717,-0.010014612006697518,-0.006372361861872263,0.00437738753293844,-0.0011427015092821979,-0.0012073964221754187,-0.0011619408956161268,0.07390516145187377,0.0
300086.SZ,2024-11-26,0.005791506,-0.006976951785502742,-0.004533912587132326,-0.0021311584112218467,-0.0011305254735836324,-0.001167447535950224,-0.0011156126128026996,0.07646151231735174,2.0
300189.SZ,2024-11-26,0.016304348,0.0021425835709411867,0.010669640440921847,0.0034722754671213797,-0.0011307883448797584,-0.0009226031224922389,-0.0011429868607340183,0.07818679996778975,0.0
300236.SZ,2024-11-26,0.020621248,-0.003377100552934282,-0.00261157107093405,0.00023303557600974192,-0.0011308522402759809,-0.0011388720885829812,-0.001131062863803413,0.07366537976438939,2.0
300086.SZ,2024-11-27,0.040307102,-0.00565116041508087,0.002224206361440958,-0.00037773136194296553,-0.0011319383872185726,-0.0010575508064671127,-0.0011236422423867558,0.07651285018607623,2.0
300189.SZ,2024-11-27,0.06684492,0.008821653860812528,0.024791259290780496,0.009809807911603402,-0.0011342515833631464,-0.0006968129538447092,-0.0011851130853574607,0.0775817105753755,0.0
300236.SZ,2024-11-27,-0.019948849,-0.011200091005486294,-0.025606883287826742,-0.006713775671542542,-0.001127493079821659,-0.0015113977686331587,-0.0010908315802245704,0.07418920440328997,2.0
300086.SZ,2024-11-28,-0.007380074,0.007254303220316313,-0.0058177641456579315,-0.0013637082538047113,-0.0011192551390158216,-0.0011899086381809215,-0.0010841590013462694,0.0759653638659236,2.0
300189.SZ,2024-11-28,0.035087719,0.002239170076419621,0.00685343159819751,0.0014476927092522836,-0.0011277396152779072,-0.0009831714646253826,-0.0011285235158935872,0.07719246640781119,0.0
300236.SZ,2024-11-28,0.016701461,0.0044847883802813385,-0.0030945058991010614,0.0003231349110153929,-0.001124137189383307,-0.0011470352891898004,-0.001094223610272136,0.07666644745487174,2.0
300086.SZ,2024-11-29,0.200743494,-0.0030464809065300323,-0.01175049553297774,0.0009194782573610113,-0.0011315694640272086,-0.0012918843766088935,-0.0011264928395671272,0.07482033487643469,0.0
300189.SZ,2024-11-29,0.200968523,-0.0009773543631451409,0.005996056936484921,0.00024113134667161644,-0.0011287741361919218,-0.0009956973511204192,-0.00111908715506818,0.07787784721864165,0.0
300236.SZ,2024-11-29,0.011550308,-0.009809643509570686,-0.00740676117961659,-0.004759393025699365,-0.0011291439446800228,-0.001211454515328342,-0.0011063576422328217,0.07538902381721836,2.0
300086.SZ,2024-12-02,0.00619195,-0.007133603152622421,-0.013444779648886823,-0.005514859011766968,-0.0011257071245540514,-0.001310808688695348,-0.001085445609712861,0.07541775301179714,2.0
300189.SZ,2024-12-02,-0.076612903,0.002124995963390548,-0.0003777460618313595,-0.0016558719300443132,-0.0011232944776320107,-0.0010989944279322368,-0.0010998420987393723,0.07721393527614599,0.0
300236.SZ,2024-12-02,0.020806902,-0.012878636454267362,-0.013858220740554065,0.0003100746414986707,-0.001139240015263655,-0.0013260690099716102,-0.0011512253836248247,0.07217242086939597,2.0
300086.SZ,2024-12-03,-0.115384615,-0.011261574272299605,-0.030467604969003206,7.623970802185417e-05,-0.0011374892962153268,-0.0016020266977707287,-0.001141850760864016,0.09688446689545357,0.0
300189.SZ,2024-12-03,-0.058951965,-0.016488572521314238,-0.030709702734321342,-0.010975613400130129,-0.0011258582213243464,-0.0015901489664240259,-0.0010772631237798487,0.09798566775326747,0.0
300236.SZ,2024-12-03,0.01367139,-0.009159359650068505,-0.007647577987754926,0.00033410718474243147,-0.0011360360574014902,-0.0012227906384915757,-0.0011414728386729513,0.07049458348083021,2.0
300086.SZ,2024-12-04,0.012173913,-0.006702336026116965,-0.03306212174120075,-0.011724406836510843,-0.0011162388433073804,-0.0016282034391787979,-0.0010453874623560628,0.09506912355209957,0.0
300189.SZ,2024-12-04,0.018561485,-0.018455188554517533,0.0011671212065292229,-0.0078014121163909175,-0.0011322189700630502,-0.0010644516373421041,-0.0011243942164814065,0.0973557060985446,0.0
300236.SZ,2024-12-04,-0.013487003,0.008795957107689552,-0.0019070061545703827,0.0058327944751026825,-0.0011284503924722876,-0.0011352105208557338,-0.0011401798541928333,0.07158108560195843,2.0
300086.SZ,2024-12-05,0.027491409,0.008490605840906211,0.021206757125703322,0.0008667986332235258,-0.0011214445807031263,-0.0007435704232687261,-0.0010858297547956584,0.09547654292820851,0.0
300189.SZ,2024-12-05,0.034168565,0.014287488856452193,0.014461397863103336,9.788272920991087e-05,-0.0011152700981089698,-0.0008546717310732059,-0.0010780507099114954,0.08250059932796674,0.0
300236.SZ,2024-12-05,-0.008202834,0.0029219042898470733,-0.0026555117057855994,0.004198292600297762,-0.0011311727403248097,-0.0011453095293184263,-0.0011447492897297565,0.07234809120119567,2.0
300086.SZ,2024-12-06,-0.006688963,0.012839701680246096,0.01861492815325231,0.0020478813785598095,-0.0011193863854716457,-0.0007883847698178638,-0.001082662755446343,0.09585094084860646,0.0
300189.SZ,2024-12-06,-0.024229075,0.0006383962158536744,0.011867452214925205,-0.0009119564986926565,-0.0011256784905417688,-0.0008963682800906603,-0.001106996970532949,0.07826959040306261,0.0
300236.SZ,2024-12-06,-0.023558897,-0.007956217699936482,-0.014859302642837914,-0.0054837408665221864,-0.001126469112890976,-0.0013343838144686106,-0.0010909225168024292,0.06756902954628163,2.0
300086.SZ,2024-12-09,-0.006734007,-0.002443342183363259,0.02247003412964539,4.940926802700757e-05,-0.0011297701370271316,-0.0007213797064545503,-0.0011216128353158698,0.09458665345676151,0.0
300189.SZ,2024-12-09,0.015801354,-0.005441927979847807,0.0005263825389278739,-0.002005621359997996,-0.0011293724335096314,-0.00108345107385062,-0.0011150925109163015,0.07826959040306261,0.0
300236.SZ,2024-12-09,0.008983573,-0.0118200582400428,-0.015425042254283924,-0.0043040695946061,-0.0011315615649696283,-0.0013454924871399584,-0.0011087780325832002,0.06773986338333482,2.0
300086.SZ,2024-12-10,0.03220339,-0.02054564962756348,-0.002914649695273574,-0.005154568402954597,-0.001137915362850832,-0.0011361603191812808,-0.001141507913803193,0.09205071253123713,0.0
300189.SZ,2024-12-10,0.017777778,-0.001880001522011471,0.0025610012119418528,-0.005517928110444765,-0.001121127225389089,-0.0010445509032335294,-0.001080817111610592,0.0771736213671244,0.0
300236.SZ,2024-12-10,0.025947596,-0.008771038939605442,-0.016793637965610328,-0.0051765933769857405,-0.0011276285057972683,-0.0013670031679407077,-0.00108289079890343,0.061708070212084895,2.0
300086.SZ,2024-12-11,0.018062397,-0.016096804048051548,0.007277476307440431,-0.0004747667801243796,-0.0011408934948657834,-0.0009733508976618069,-0.0011686001827567057,0.09314560127636104,0.0
300189.SZ,2024-12-11,0.03930131,-0.006847295341224646,0.005234063244084044,-0.0005064842895075623,-0.0011327915771361095,-0.0010072970715927791,-0.0011265274270418112,0.07752664399002444,0.0
300236.SZ,2024-12-11,-0.012397719,-0.010316418691473529,-0.007527259024708344,0.002625755448921795,-0.001140399427306242,-0.0012240871192293744,-0.0011641876106186406,0.06242880531060127,2.0
300086.SZ,2024-12-12,-0.019354839,-0.024136494394876758,0.005111058832357735,-0.0036975092422668185,-0.0011431762418078804,-0.0010047509483830268,-0.0011610443274889977,0.09355720424649766,0.0
300189.SZ,2024-12-12,-0.021008403,-0.012993636684381962,0.006745743763560083,-0.004072593153196146,-0.001132922596809664,-0.0009770184579060122,-0.0011099191874802006,0.07643175524490053,0.0
300236.SZ,2024-12-12,-0.0228471,0.0016007373952802275,-0.008065564255327973,0.0015905994384295716,-0.0011285048909623488,-0.0012315520150048605,-0.0011191868660048211,0.05931882879601956,2.0
300086.SZ,2024-12-13,-0.004934211,-0.0258770598533879,-0.004478724721169108,-0.006238524682371926,-0.001140971286804228,-0.0011606184866836588,-0.0011405820859325703,0.09313100195067907,0.0
300189.SZ,2024-12-13,0.051502146,-0.018737509388052718,0.0082724865874914,-0.0037091466894627165,-0.0011384571803629672,-0.0009521444022028507,-0.0011348409924677885,0.07955171660787813,0.0
300236.SZ,2024-12-13,-0.016957862,-0.010872151166596034,-0.02267109543861754,-0.010281915237901708,-0.0011219826209556952,-0.0014574264558539455,-0.0010724342196275938,0.0555454928812216,2.0
300086.SZ,2024-12-16,-0.066115702,-0.02399991178038429,-0.009044341330581756,-0.009394768319748824,-0.0011347147519665307,-0.0012320244959447965,-0.001107537564308695,0.09530482797949355,0.0
300189.SZ,2024-12-16,-0.006122449,-0.017590307730710655,0.003956476475335144,-0.0057907509416760695,-0.0011344099643470645,-0.00102094479015276,-0.0011147030618155365,0.07879695016995035,0.0
300236.SZ,2024-12-16,-0.011761631,-0.026491732683995864,-0.024545218315637114,-0.011446458493227769,-0.001133880594169845,-0.0014869262405601004,-0.0011183699265483189,0.05287249669816757,2.0
300086.SZ,2024-12-17,-0.017699115,-0.01913796590435813,-0.007350681586012678,-0.0058544182054184705,-0.001135664604187289,-0.001208945764233787,-0.0011271797326084464,0.09135238429916495,0.0
300189.SZ,2024-12-17,-0.028747433,-0.012294102027263986,0.0037721078805610262,0.0011843475535919866,-0.0011400111437411176,-0.001034049760112985,-0.0011516067581099085,0.0743019804250924,0.0
300236.SZ,2024-12-17,0.012959535,-0.01471385338801443,-0.01592671843808755,-0.008319265305803684,-0.0011282023140753285,-0.0013480594189164107,-0.0010969025625086404,0.05082268068813707,2.0
300086.SZ,2024-12-18,-0.009009009,-0.015689379158397684,-0.02489232586610125,-0.006000742702362624,-0.001132446937449879,-0.0015005373734962395,-0.0011255586368832653,0.09182595122505732,0.0
300189.SZ,2024-12-18,-0.10782241,0.006498533142601229,0.012600568335199798,0.0024152078766849485,-0.0011254468404643765,-0.0008889612230959851,-0.0011078791093808156,0.07438187055178119,0.0
300236.SZ,2024-12-18,0.010704961,-0.03114316938808566,-0.023934829035168075,-0.011108510667019927,-0.001138426428341429,-0.0014772588702817622,-0.0011164208839863014,0.05036049299205672,2.0
300086.SZ,2024-12-19,0.018181818,0.0028965347501215175,-0.010455883799306492,9.005404930305261e-05,-0.0011251791105482657,-0.0012691550924100036,-0.0011202348914350108,0.09088803153206756,2.0
300189.SZ,2024-12-19,0.016587678,-0.008013445326463978,0.0011796743407539007,-0.005805071162466812,-0.0011260484265572916,-0.0010671158000243452,-0.001093247992796361,0.07324269159912036,0.0
300236.SZ,2024-12-19,0.025058125,-0.009741312507632315,-0.01876234873130374,-0.0060639222130235105,-0.001127174202837669,-0.0013984753515339007,-0.0010880053053116566,0.05042679420291998,2.0
300086.SZ,2024-12-20,-0.082142857,-0.0013998217753998625,-0.00638193050537541,-0.0043782577620364175,-0.0011223778606631097,-0.001194955136932546,-0.0010915784847181083,0.08987431461337037,2.0
300189.SZ,2024-12-20,-0.114219114,-0.005119088800690698,0.01031944293145176,0.00028674716221070847,-0.0011324480025076296,-0.0009238442271332168,-0.0011455828531429218,0.07672394786767359,0.0
300236.SZ,2024-12-20,-0.022177419,-0.019139966349595538,-0.017767574523022873,-0.007426852325569036,-0.0011333638193941607,-0.0013799660311220874,-0.0011030695448336792,0.04694614817323978,2.0
300086.SZ,2024-12-23,-0.007782101,0.00024572561991563637,-0.0014066509833543534,0.0006111094500471494,-0.0011282507074238846,-0.0011193725485364127,-0.0011161706676054441,0.09120915259957565,2.0
300189.SZ,2024-12-23,-0.028947368,-0.0003253841438949749,0.009370616694242833,0.0023368828593298874,-0.0011312751544961398,-0.0009425781850184946,-0.001133948823994212,0.07674371563296609,2.0
300236.SZ,2024-12-23,0.012113402,-0.013896859858794143,-0.007270292089099372,-0.006087704728387831,-0.0011307584784409682,-0.0012072727707966601,-0.0011129134354744927,0.046184306771927724,2.0
300086.SZ,2024-12-24,-0.035294118,0.005964666615945913,-0.007567205905689446,-0.00030284783873936634,-0.0011219317199980749,-0.0012205370057812844,-0.001103054517713967,0.0964003439248978,0.0
300189.SZ,2024-12-24,-0.059620596,0.00883944794468327,0.015613290254287537,0.0024966390251535877,-0.0011235273586619873,-0.0008389623097573412,-0.0011155061650702188,0.07968990153669409,0.0
300236.SZ,2024-12-24,-0.010695187,-0.01549096530418794,-0.022112837145444087,-0.013757368967854592,-0.0011209160515545347,-0.0014431383183180603,-0.0010538287886253793,0.04359853710016881,2.0
300086.SZ,2024-12-25,0.00203252,-0.0001387566891748733,0.00498108174332259,-0.0002079328080380844,-0.0011273862265624257,-0.0010119350272229427,-0.0011146376667090362,0.09325544384011425,2.0
300189.SZ,2024-12-25,0.005763689,0.005179958096011665,0.0326807418582045,0.0027907506361926444,-0.0011271451084260942,-0.0005554714967890625,-0.0011397166376051534,0.08095175590152442,2.0
300236.SZ,2024-12-25,0.014671815,-0.015429889013691123,-0.024541332898792918,-0.012782579726745033,-0.0011222902508569142,-0.0014849387633975152,-0.001060435948018894,0.043569619846611465,2.0
300086.SZ,2024-12-26,0.044624746,0.006558533292303653,0.0030786353349556367,0.0005863843129615584,-0.0011227166258684894,-0.0010447250116094955,-0.0011096280910211074,0.09399453626497,2.0
300189.SZ,2024-12-26,0.163323782,0.0009031502644215941,0.023586471063700248,0.00516945309936234,-0.0011343529674371089,-0.0007101763502662464,-0.0011773725889711027,0.08379563826166461,2.0
300236.SZ,2024-12-26,-0.009893455,-0.02406214811352499,-0.028738369736902067,-0.017981763274036246,-0.0011221949534150324,-0.0015472734690022871,-0.0010482463216259705,0.04295505128625633,2.0
300086.SZ,2024-12-27,-0.029126214,0.0026135794235147263,0.007902081341241167,-0.0011337724915214309,-0.0011236334803580088,-0.0009620123111979159,-0.001107035525886944,0.09148525362554588,2.0
300189.SZ,2024-12-27,-0.04679803,0.002438376650769944,0.0347925895645021,0.003283296352131538,-0.0011302540127168929,-0.0005210501133895505,-0.0011407518353718329,0.07883479509511943,2.0
300236.SZ,2024-12-27,-0.008967461,-0.018902399125982943,-0.019681925455126627,-0.011844465454193853,-0.0011266881763192743,-0.0014054534320606948,-0.001070976029544576,0.04335711216513649,2.0
300086.SZ,2024-12-30,-0.02,0.008421280366158647,0.0013530605784735955,0.0032474581928061473,-0.0011249909743617729,-0.0010772592611354333,-0.0011074506338423847,0.09566355458019082,2.0
300189.SZ,2024-12-30,0.015503876,0.006872483206264809,0.005834481532989442,0.005224036959740535,-0.0011292341536179129,-0.0010055561480370773,-0.0011526756449025248,0.09503969788352418,0.0
300236.SZ,2024-12-30,-0.040847983,-0.018876610604314108,-0.015374127610581005,-0.011659314149538202,-0.0011269368353175701,-0.0013340604230828803,-0.0010764837385762232,0.04388885983181312,2.0
300086.SZ,2024-12-31,-0.012244898,-0.003555124612887571,-0.019857024239680825,-0.005750647485791456,-0.0011222453312122057,-0.0014171359285234716,-0.0010680167846561404,0.07810718757407137,2.0
300189.SZ,2024-12-31,-0.015267176,-0.007730736198859463,0.0034504283639102957,-0.001603649869081804,-0.0011319543853447619,-0.0010353885690983613,-0.0011194462960307464,0.07552038856373444,2.0
300236.SZ,2024-12-31,-0.041778976,-0.02684172181171201,-0.029648008515533078,-0.015625962282919827,-0.0011280653240542341,-0.0015657954405739424,-0.0010708157139106334,0.04324905645794458,2.0
