ticker,trade_date,alpha_score
688679.SH,2024-10-14,0.00034972358872286454
920023.SH,2024-10-14,0.0003503081562840815
300086.SZ,2024-10-15,0.000350375509269678
300189.SZ,2024-10-15,0.00035031269043588433
300236.SZ,2024-10-15,0.0003500314224419477
300321.SZ,2024-10-15,0.00035041349534777126
300344.SZ,2024-10-15,0.00035015149728835344
300391.SZ,2024-10-15,0.00035037766313027446
688125.SH,2024-10-15,0.0003494844063139488
688627.SH,2024-10-15,0.0003497849609040541
688679.SH,2024-10-15,0.0003503625023909288
920023.SH,2024-10-15,0.00035011026250301514
300086.SZ,2024-10-16,0.0003503776207215947
300189.SZ,2024-10-16,0.0003502524751205015
300236.SZ,2024-10-16,0.0003502912899256488
300321.SZ,2024-10-16,0.00035042556666082836
300344.SZ,2024-10-16,0.0003502198038053072
300391.SZ,2024-10-16,0.00035037305695078503
688125.SH,2024-10-16,0.0003498788886677447
688627.SH,2024-10-16,0.0003500241813129525
688679.SH,2024-10-16,0.00035024480018090205
920023.SH,2024-10-16,0.0003502567367511167
300086.SZ,2024-10-17,0.00035040081327757176
300189.SZ,2024-10-17,0.0003503455274477038
300236.SZ,2024-10-17,0.0003502156193990384
300321.SZ,2024-10-17,0.00035043877884391217
300344.SZ,2024-10-17,0.00035018457980273097
300391.SZ,2024-10-17,0.0003503776973209764
688125.SH,2024-10-17,0.0003502559733402798
688627.SH,2024-10-17,0.00035018488952974546
688679.SH,2024-10-17,0.00035027389741146725
920023.SH,2024-10-17,0.00035016657315069797
300086.SZ,2024-10-18,0.0003503855135866174
300189.SZ,2024-10-18,0.0003503819637458296
300236.SZ,2024-10-18,0.0003502404298659218
300321.SZ,2024-10-18,0.0003504536556401761
300344.SZ,2024-10-18,0.0003502942352272514
300391.SZ,2024-10-18,0.00035032916181610156
688125.SH,2024-10-18,0.0003500496460628379
688627.SH,2024-10-18,0.00035015360097095884
688679.SH,2024-10-18,0.00035026374832274813
920023.SH,2024-10-18,0.0003501624279225539
300086.SZ,2024-10-21,0.0003503709120955302
300189.SZ,2024-10-21,0.0003504283414562699
300236.SZ,2024-10-21,0.0003499825038443009
300321.SZ,2024-10-21,0.0003504441818336189
300344.SZ,2024-10-21,0.00035031009824060017
300391.SZ,2024-10-21,0.0003503518034332363
688125.SH,2024-10-21,0.0003500090885640186
688627.SH,2024-10-21,0.0003499954128272941
688679.SH,2024-10-21,0.00035020354422885674
920023.SH,2024-10-21,0.00035032052736437466
300086.SZ,2024-10-22,0.0003503952251999774
300189.SZ,2024-10-22,0.00035037137439620293
300236.SZ,2024-10-22,0.00035043450645906685
300321.SZ,2024-10-22,0.00035038815188112306
300344.SZ,2024-10-22,0.0003503432725651588
300391.SZ,2024-10-22,0.00035036433051796655
688125.SH,2024-10-22,0.00035007239245720935
688627.SH,2024-10-22,0.00035023538708237414
688679.SH,2024-10-22,0.0003504290002495748
920023.SH,2024-10-22,0.00035073275898150615
300086.SZ,2024-10-23,0.0003503976033074634
300189.SZ,2024-10-23,0.00035029098440900517
300236.SZ,2024-10-23,0.0003504109755525793
300321.SZ,2024-10-23,0.0003503661128105629
300344.SZ,2024-10-23,0.00035039605527305127
300391.SZ,2024-10-23,0.0003508570971473935
688125.SH,2024-10-23,0.00035046174062119116
688627.SH,2024-10-23,0.00035036176316380194
688679.SH,2024-10-23,0.0003504199527483751
920023.SH,2024-10-23,0.0003505387586393024
300086.SZ,2024-10-24,0.0003504312965573579
300189.SZ,2024-10-24,0.00035040973634169133
300236.SZ,2024-10-24,0.000350667909389716
300321.SZ,2024-10-24,0.0003503964452015591
300344.SZ,2024-10-24,0.00035039335642302673
300391.SZ,2024-10-24,0.00035041255206368327
688125.SH,2024-10-24,0.00035047154720664635
688627.SH,2024-10-24,0.00035036800617786664
688679.SH,2024-10-24,0.0003504530653427583
920023.SH,2024-10-24,0.00035041834029996314
300086.SZ,2024-10-25,0.000350445858053008
300189.SZ,2024-10-25,0.00035040401040387466
300236.SZ,2024-10-25,0.0003504321305532648
300321.SZ,2024-10-25,0.00035039432730884145
300344.SZ,2024-10-25,0.0003504265601163486
300391.SZ,2024-10-25,0.0003503945644524537
688125.SH,2024-10-25,0.00035050826577294133
688627.SH,2024-10-25,0.00035035142570658407
688679.SH,2024-10-25,0.00035045011334461314
920023.SH,2024-10-25,0.0003504159978874837
300086.SZ,2024-10-28,0.00035041360792466183
300189.SZ,2024-10-28,0.0003503977460069922
300236.SZ,2024-10-28,0.0003503915002851243
300321.SZ,2024-10-28,0.0003503809158201848
300344.SZ,2024-10-28,0.0003502884173146641
300391.SZ,2024-10-28,0.0003503623644413191
688125.SH,2024-10-28,0.00035056880583046984
688627.SH,2024-10-28,0.0003503700165617462
688679.SH,2024-10-28,0.0003503234686862642
920023.SH,2024-10-28,0.0003504379491766086
300086.SZ,2024-10-29,0.00035039566936327085
300189.SZ,2024-10-29,0.00035034350500729567
300236.SZ,2024-10-29,0.0003504850769184022
300321.SZ,2024-10-29,0.0003503922490409472
300344.SZ,2024-10-29,0.00035035071822148785
300391.SZ,2024-10-29,0.0003503613061797851
688125.SH,2024-10-29,0.00035054680930701623
688627.SH,2024-10-29,0.0003503431143160142
688679.SH,2024-10-29,0.00034996081321345005
920023.SH,2024-10-29,0.0003506986488114731
300086.SZ,2024-10-30,0.0003504036109626862
300189.SZ,2024-10-30,0.00035038838379984676
300236.SZ,2024-10-30,0.00035043726283276515
300321.SZ,2024-10-30,0.0003504850119878846
300344.SZ,2024-10-30,0.0003503615513966549
300391.SZ,2024-10-30,0.00035036009640542116
688125.SH,2024-10-30,0.00035053757797387367
688627.SH,2024-10-30,0.0003504069386098443
688679.SH,2024-10-30,0.00035039561351293895
920023.SH,2024-10-30,0.00035003534785956885
300086.SZ,2024-10-31,0.0003503834372021765
300189.SZ,2024-10-31,0.00035037255758227516
300236.SZ,2024-10-31,0.00035040362068335036
300321.SZ,2024-10-31,0.0003505304375384888
300344.SZ,2024-10-31,0.0003503734013284644
300391.SZ,2024-10-31,0.0003503800281879005
688125.SH,2024-10-31,0.00035050911442291183
688627.SH,2024-10-31,0.0003504226157076052
688679.SH,2024-10-31,0.00035047098270516217
920023.SH,2024-10-31,0.0003503666309652342
300086.SZ,2024-11-01,0.00035036869616312144
300189.SZ,2024-11-01,0.0003503669382626026
300236.SZ,2024-11-01,0.00035039641992091466
300321.SZ,2024-11-01,0.00035053322640435483
300344.SZ,2024-11-01,0.0003503776871892726
300391.SZ,2024-11-01,0.0003503732771611969
688125.SH,2024-11-01,0.0003505034853016479
688627.SH,2024-11-01,0.0003504190820946886
688679.SH,2024-11-01,0.00035042255730073727
920023.SH,2024-11-01,0.00035045924871209526
300086.SZ,2024-11-04,0.00035041951345404505
300189.SZ,2024-11-04,0.00035043689607587054
300236.SZ,2024-11-04,0.0003502579319173835
300321.SZ,2024-11-04,0.00035053319790319333
300344.SZ,2024-11-04,0.0003504217904460708
300391.SZ,2024-11-04,0.00035035268818488344
688125.SH,2024-11-04,0.0003505044143322839
688627.SH,2024-11-04,0.0003502833773313861
688679.SH,2024-11-04,0.0003506025725594837
920023.SH,2024-11-04,0.00035038933534714913
300086.SZ,2024-11-05,0.00035039813247347346
300189.SZ,2024-11-05,0.0003503637343616815
300236.SZ,2024-11-05,0.0003504081341715741
300321.SZ,2024-11-05,0.00035052127077565744
300344.SZ,2024-11-05,0.0003504092319375316
300391.SZ,2024-11-05,0.0003503733520130253
688125.SH,2024-11-05,0.0003503632662768652
688627.SH,2024-11-05,0.0003503947265388812
688679.SH,2024-11-05,0.00035044717738752474
920023.SH,2024-11-05,0.00035032714801588253
300086.SZ,2024-11-06,0.0003503925107180106
300189.SZ,2024-11-06,0.00035038149743193373
300236.SZ,2024-11-06,0.00035043113023351246
300321.SZ,2024-11-06,0.0003505443650375605
300344.SZ,2024-11-06,0.00035040165592894833
300391.SZ,2024-11-06,0.0003504068195501086
688125.SH,2024-11-06,0.00035037114500986987
688627.SH,2024-11-06,0.0003503989202146404
688679.SH,2024-11-06,0.00035035339927062196
920023.SH,2024-11-06,0.0003499976276497953
300086.SZ,2024-11-07,0.0003503893042849973
300189.SZ,2024-11-07,0.00035027378600102497
300236.SZ,2024-11-07,0.00035043055367311044
300321.SZ,2024-11-07,0.0003504266925003188
300344.SZ,2024-11-07,0.00035043331889250565
300391.SZ,2024-11-07,0.00035041199188623744
688125.SH,2024-11-07,0.00035038464026067583
688627.SH,2024-11-07,0.0003504170178057531
688679.SH,2024-11-07,0.00035036758011375134
920023.SH,2024-11-07,0.0003503980369355032
300086.SZ,2024-11-08,0.0003504032637039
300189.SZ,2024-11-08,0.00035039827877750474
300236.SZ,2024-11-08,0.00035038866945145107
300321.SZ,2024-11-08,0.00035040245838115675
300344.SZ,2024-11-08,0.00035041022162091303
300391.SZ,2024-11-08,0.0003504045550259441
688125.SH,2024-11-08,0.0003503930402312914
688627.SH,2024-11-08,0.00035036932440690434
688679.SH,2024-11-08,0.0003503732615596296
920023.SH,2024-11-08,0.00035035049430718815
300086.SZ,2024-11-11,0.0003503817456944301
300189.SZ,2024-11-11,0.00035042756295787606
300236.SZ,2024-11-11,0.00035039259930202894
300321.SZ,2024-11-11,0.00035042146482394616
300344.SZ,2024-11-11,0.0003504268280762575
300391.SZ,2024-11-11,0.000350399318013176
688125.SH,2024-11-11,0.0003503839454258582
688627.SH,2024-11-11,0.0003503872104375232
688679.SH,2024-11-11,0.00035034709407086464
920023.SH,2024-11-11,0.0003504205907662104
300086.SZ,2024-11-12,0.00035038003239576783
300189.SZ,2024-11-12,0.0003502883311685
300236.SZ,2024-11-12,0.0003507992286838938
300321.SZ,2024-11-12,0.0003504127356014158
300344.SZ,2024-11-12,0.00035042408333109783
300391.SZ,2024-11-12,0.0003504162005825205
688125.SH,2024-11-12,0.0003504241126161733
688627.SH,2024-11-12,0.0003503558413282086
688679.SH,2024-11-12,0.00035035223172951606
920023.SH,2024-11-12,0.0003504129617992313
300086.SZ,2024-11-13,0.0003503877592847922
300189.SZ,2024-11-13,0.00035042205280109626
300236.SZ,2024-11-13,0.000350486588456683
300321.SZ,2024-11-13,0.00035041471767456985
300344.SZ,2024-11-13,0.0003504366988318663
300391.SZ,2024-11-13,0.0003503840315945699
688125.SH,2024-11-13,0.00035040685737810546
688627.SH,2024-11-13,0.0003503676116689702
688679.SH,2024-11-13,0.000350391918684074
920023.SH,2024-11-13,0.000350437001696726
300086.SZ,2024-11-14,0.00035040541621701645
300189.SZ,2024-11-14,0.0003504257753539069
300236.SZ,2024-11-14,0.00035042571883438673
300321.SZ,2024-11-14,0.0003504069902982664
300344.SZ,2024-11-14,0.00035042798994492155
300391.SZ,2024-11-14,0.00035035825695739123
688125.SH,2024-11-14,0.00035039481744636344
688627.SH,2024-11-14,0.00035036973581470057
688679.SH,2024-11-14,0.00035035578268778666
920023.SH,2024-11-14,0.00035041133368134017
300086.SZ,2024-11-15,0.0003504045471808751
300189.SZ,2024-11-15,0.0003505819003221025
300236.SZ,2024-11-15,0.0003503765498755418
300321.SZ,2024-11-15,0.0003504009295205766
300344.SZ,2024-11-15,0.0003504244960259231
300391.SZ,2024-11-15,0.000350441505894275
688125.SH,2024-11-15,0.00035036737198664903
688627.SH,2024-11-15,0.000350376276820539
688679.SH,2024-11-15,0.00035037100344750203
920023.SH,2024-11-15,0.00035042917848216804
300086.SZ,2024-11-18,0.0003504143755366
300189.SZ,2024-11-18,0.00035039336554242955
300236.SZ,2024-11-18,0.00035040025145025895
300321.SZ,2024-11-18,0.0003503834519263106
300344.SZ,2024-11-18,0.00035019459835961415
300391.SZ,2024-11-18,0.0003504440782331431
688125.SH,2024-11-18,0.0003504403351344324
688627.SH,2024-11-18,0.00035039815155112877
688679.SH,2024-11-18,0.00035035634085454865
920023.SH,2024-11-18,0.00035046391935236775
300086.SZ,2024-11-19,0.0003504216305134856
300189.SZ,2024-11-19,0.0003505628995115658
300236.SZ,2024-11-19,0.00035039782722721404
300321.SZ,2024-11-19,0.0003503728372616095
300344.SZ,2024-11-19,0.0003503835614567236
300391.SZ,2024-11-19,0.0003504120643082222
688125.SH,2024-11-19,0.0003504260086509601
688627.SH,2024-11-19,0.0003503525614100932
688679.SH,2024-11-19,0.00035038693907468423
920023.SH,2024-11-19,0.00035040459022354155
300086.SZ,2024-11-20,0.0003504199127751112
300189.SZ,2024-11-20,0.00035028243370099937
300236.SZ,2024-11-20,0.0003504102777597178
300321.SZ,2024-11-20,0.0003504198439954387
300344.SZ,2024-11-20,0.00035037602954686735
300391.SZ,2024-11-20,0.0003504463613005498
688125.SH,2024-11-20,0.0003504112279384762
688627.SH,2024-11-20,0.0003503741715381716
688679.SH,2024-11-20,0.0003503895324728579
920023.SH,2024-11-20,0.0003503905282911203
300086.SZ,2024-11-21,0.0003504304351519538
300189.SZ,2024-11-21,0.0003503630394457828
300236.SZ,2024-11-21,0.00035037384470029405
300321.SZ,2024-11-21,0.00035041672007452994
300344.SZ,2024-11-21,0.0003504255439733378
300391.SZ,2024-11-21,0.0003504389438113717
688125.SH,2024-11-21,0.0003504343594820355
688627.SH,2024-11-21,0.0003503637317626272
688679.SH,2024-11-21,0.00035039436200769435
920023.SH,2024-11-21,0.000350378733845813
300086.SZ,2024-11-22,0.00035043585564878415
300189.SZ,2024-11-22,0.00035036945306037937
300236.SZ,2024-11-22,0.0003503868771151625
300321.SZ,2024-11-22,0.00035044635022048626
300344.SZ,2024-11-22,0.00035039333447111075
300391.SZ,2024-11-22,0.00035045092220760085
688125.SH,2024-11-22,0.00035043897360032667
688627.SH,2024-11-22,0.0003503923851499686
688679.SH,2024-11-22,0.00035039539756022685
920023.SH,2024-11-22,0.0003503646102204003
300086.SZ,2024-11-25,0.00035043948119037473
300189.SZ,2024-11-25,0.0003504047514324456
300236.SZ,2024-11-25,0.00035034836897186055
300321.SZ,2024-11-25,0.0003504332981761778
300344.SZ,2024-11-25,0.00035075117794728094
300391.SZ,2024-11-25,0.00035043516085931395
688125.SH,2024-11-25,0.0003504471275394891
688627.SH,2024-11-25,0.00035039599288467523
688679.SH,2024-11-25,0.00035042102484908455
920023.SH,2024-11-25,0.00035036739740596634
300086.SZ,2024-11-26,0.00035041798918955926
300189.SZ,2024-11-26,0.0003503749608227563
300236.SZ,2024-11-26,0.0003504172891272904
300321.SZ,2024-11-26,0.0003504154276203856
300344.SZ,2024-11-26,0.00035036464737464525
300391.SZ,2024-11-26,0.00035043710117173065
688125.SH,2024-11-26,0.0003504416875822964
688627.SH,2024-11-26,0.000350392626980583
688679.SH,2024-11-26,0.00035042226392282936
920023.SH,2024-11-26,0.00035037201324536216
300086.SZ,2024-11-27,0.0003504341097817591
300189.SZ,2024-11-27,0.00035038014682979476
300236.SZ,2024-11-27,0.00035041116545347906
300321.SZ,2024-11-27,0.00035044567648738055
300344.SZ,2024-11-27,0.00035039832894959594
300391.SZ,2024-11-27,0.00035044332984642554
688125.SH,2024-11-27,0.0003504443997264624
688627.SH,2024-11-27,0.0003503874557039228
688679.SH,2024-11-27,0.00035044501133989334
920023.SH,2024-11-27,0.0003503623034070816
300086.SZ,2024-11-28,0.0003504329479755756
300189.SZ,2024-11-28,0.0003503759736480021
300236.SZ,2024-11-28,0.00035039865452491807
300321.SZ,2024-11-28,0.0003504421540687761
300344.SZ,2024-11-28,0.00035039394013605267
300391.SZ,2024-11-28,0.0003504467126444934
688125.SH,2024-11-28,0.00035042682689283956
688627.SH,2024-11-28,0.000350388557560632
688679.SH,2024-11-28,0.00035040854423680755
920023.SH,2024-11-28,0.0003503941351852937
300086.SZ,2024-11-29,0.00035043181123650035
300189.SZ,2024-11-29,0.0003503718591461593
300236.SZ,2024-11-29,0.00035037111063905855
300321.SZ,2024-11-29,0.00035045603032978113
300344.SZ,2024-11-29,0.0003504183904074174
300391.SZ,2024-11-29,0.0003504469724544801
688125.SH,2024-11-29,0.00035044621376832826
688627.SH,2024-11-29,0.0003504095408017661
688679.SH,2024-11-29,0.0003504362189584366
920023.SH,2024-11-29,0.00035037034157237387
300086.SZ,2024-12-02,0.00035043742500382417
300189.SZ,2024-12-02,0.00035036212717480026
300236.SZ,2024-12-02,0.0003503868158024437
300321.SZ,2024-12-02,0.000350461994728136
300344.SZ,2024-12-02,0.000350354488018852
300391.SZ,2024-12-02,0.0003504171174182903
688125.SH,2024-12-02,0.00035040200156452177
688627.SH,2024-12-02,0.00035042241719723143
688679.SH,2024-12-02,0.0003504171627954345
920023.SH,2024-12-02,0.0003503883804919732
300086.SZ,2024-12-03,0.00035028128037429494
300189.SZ,2024-12-03,0.0003505038259310253
300236.SZ,2024-12-03,0.00035039283706511345
300321.SZ,2024-12-03,0.0003504665431251944
300344.SZ,2024-12-03,0.0003503408151760318
300391.SZ,2024-12-03,0.00035043797039613
688125.SH,2024-12-03,0.0003504759939335696
688627.SH,2024-12-03,0.00035041788119483233
688679.SH,2024-12-03,0.00035041942904397226
920023.SH,2024-12-03,0.00035024710053882914
300086.SZ,2024-12-04,0.0003503985673262059
300189.SZ,2024-12-04,0.0003503921186624509
300236.SZ,2024-12-04,0.00035040305068980706
300321.SZ,2024-12-04,0.00035045017474507397
300344.SZ,2024-12-04,0.0003503797947711171
300391.SZ,2024-12-04,0.000350423680049468
688125.SH,2024-12-04,0.00035046412131807054
688627.SH,2024-12-04,0.00035041865209262373
688679.SH,2024-12-04,0.00035043714038062774
920023.SH,2024-12-04,0.0003502390145680062
300086.SZ,2024-12-05,0.00035036842716095314
300189.SZ,2024-12-05,0.0003504005479922165
300236.SZ,2024-12-05,0.0003504032092294818
300321.SZ,2024-12-05,0.0003504611328850821
300344.SZ,2024-12-05,0.0003503627543675119
300391.SZ,2024-12-05,0.0003504273799006256
688125.SH,2024-12-05,0.00035047321308045125
688627.SH,2024-12-05,0.00035042737952878996
688679.SH,2024-12-05,0.0003504391082739972
920023.SH,2024-12-05,0.000350364533757812
300086.SZ,2024-12-06,0.0003504071843811015
300189.SZ,2024-12-06,0.0003503842097763802
300236.SZ,2024-12-06,0.00035044875062989543
300321.SZ,2024-12-06,0.00035045710216230307
300344.SZ,2024-12-06,0.0003503425660006504
300391.SZ,2024-12-06,0.000350435233012331
688125.SH,2024-12-06,0.0003504739139353064
688627.SH,2024-12-06,0.0003504503086625192
688679.SH,2024-12-06,0.00035074666764741184
920023.SH,2024-12-06,0.0003504409770816702
300086.SZ,2024-12-09,0.00035032255543274827
300189.SZ,2024-12-09,0.0003503682554606332
300236.SZ,2024-12-09,0.0003505381873162004
300321.SZ,2024-12-09,0.00035045513623569943
300344.SZ,2024-12-09,0.000350351621859719
300391.SZ,2024-12-09,0.000350435233012331
688125.SH,2024-12-09,0.0003504461706974831
688627.SH,2024-12-09,0.0003504368290113602
688679.SH,2024-12-09,0.0003504219552757598
920023.SH,2024-12-09,0.0003504433551466909
300086.SZ,2024-12-10,0.0003503770761732124
300189.SZ,2024-12-10,0.00035037614609341564
300236.SZ,2024-12-10,0.00035034521853504
300321.SZ,2024-12-10,0.00035044400336197497
300344.SZ,2024-12-10,0.0003503831638236037
300391.SZ,2024-12-10,0.0003504353071147552
688125.SH,2024-12-10,0.0003504416898453306
688627.SH,2024-12-10,0.00035041493997110904
688679.SH,2024-12-10,0.00035041919120904044
920023.SH,2024-12-10,0.00035044075598567904
300086.SZ,2024-12-11,0.000350377831126091
300189.SZ,2024-12-11,0.0003503951267139144
300236.SZ,2024-12-11,0.0003503629059965496
300321.SZ,2024-12-11,0.0003504445671197669
300344.SZ,2024-12-11,0.0003503716717257921
300391.SZ,2024-12-11,0.0003504258522880514
688125.SH,2024-12-11,0.0003504228772431693
688627.SH,2024-12-11,0.00035042759621725016
688679.SH,2024-12-11,0.0003504088373074133
920023.SH,2024-12-11,0.0003504288994539798
300086.SZ,2024-12-12,0.00035036724509012043
300189.SZ,2024-12-12,0.0003504011806000572
300236.SZ,2024-12-12,0.0003503333628456047
300321.SZ,2024-12-12,0.00035044408670100276
300344.SZ,2024-12-12,0.00035040454741636296
300391.SZ,2024-12-12,0.0003504258522880514
688125.SH,2024-12-12,0.00035042898180590986
688627.SH,2024-12-12,0.00035043160452512387
688679.SH,2024-12-12,0.00035039834687154253
920023.SH,2024-12-12,0.0003504326309648112
300086.SZ,2024-12-13,0.00035037830124891854
300189.SZ,2024-12-13,0.0003503833425575826
300236.SZ,2024-12-13,0.0003503316792226162
300321.SZ,2024-12-13,0.0003504456394879437
300344.SZ,2024-12-13,0.0003504264112099891
300391.SZ,2024-12-13,0.00035040887389985295
688125.SH,2024-12-13,0.0003504377228986075
688627.SH,2024-12-13,0.0003504302812650662
688679.SH,2024-12-13,0.0003503847555366929
920023.SH,2024-12-13,0.00035041808858383674
300086.SZ,2024-12-16,0.00035041326260144807
300189.SZ,2024-12-16,0.0003503909959648375
300236.SZ,2024-12-16,0.0003503402335887383
300321.SZ,2024-12-16,0.00035044604264671924
300344.SZ,2024-12-16,0.00035034480986401287
300391.SZ,2024-12-16,0.0003504565970431661
688125.SH,2024-12-16,0.0003504405949152103
688627.SH,2024-12-16,0.00035042382290723144
688679.SH,2024-12-16,0.0003504347507178082
920023.SH,2024-12-16,0.00035044141566854326
300086.SZ,2024-12-17,0.0003503715785601501
300189.SZ,2024-12-17,0.00035035944654496996
300236.SZ,2024-12-17,0.00035032104044658386
300321.SZ,2024-12-17,0.0003504117505372558
300344.SZ,2024-12-17,0.00035046463963211776
300391.SZ,2024-12-17,0.0003503978497548755
688125.SH,2024-12-17,0.0003503580112267742
688627.SH,2024-12-17,0.0003504321248362493
688679.SH,2024-12-17,0.0003504141491336954
920023.SH,2024-12-17,0.0003504367781288476
300086.SZ,2024-12-18,0.0003503607715993593
300189.SZ,2024-12-18,0.0003503848978101079
300236.SZ,2024-12-18,0.00035057565026228027
300321.SZ,2024-12-18,0.0003504358970504416
300344.SZ,2024-12-18,0.00035040484093174976
300391.SZ,2024-12-18,0.0003504312814368284
688125.SH,2024-12-18,0.00035043372086013
688627.SH,2024-12-18,0.0003504767380503254
688679.SH,2024-12-18,0.00035037854170867183
920023.SH,2024-12-18,0.0003504436581778578
300086.SZ,2024-12-19,0.00035035278968777346
300189.SZ,2024-12-19,0.00035035737048556625
300236.SZ,2024-12-19,0.0003504973996547134
300321.SZ,2024-12-19,0.0003504592554646262
300344.SZ,2024-12-19,0.0003504139967812147
300391.SZ,2024-12-19,0.00035043715880119365
688125.SH,2024-12-19,0.0003504583915995321
688627.SH,2024-12-19,0.0003504744374358708
688679.SH,2024-12-19,0.00035038601423179044
920023.SH,2024-12-19,0.00035048586042270687
300086.SZ,2024-12-20,0.0003503747545450082
300189.SZ,2024-12-20,0.0003503521407725594
300236.SZ,2024-12-20,0.0003504615166483112
300321.SZ,2024-12-20,0.00035043832449948724
300344.SZ,2024-12-20,0.00035040325775318295
300391.SZ,2024-12-20,0.0003504319639579668
688125.SH,2024-12-20,0.00035047867571570603
688627.SH,2024-12-20,0.0003504350975806371
688679.SH,2024-12-20,0.0003503902704770095
920023.SH,2024-12-20,0.00035042915651082153
300086.SZ,2024-12-23,0.0003504042111353137
300189.SZ,2024-12-23,0.0003503912946034992
300236.SZ,2024-12-23,0.0003504344377585696
300321.SZ,2024-12-23,0.0003504463708329984
300344.SZ,2024-12-23,0.0003504292690541426
300391.SZ,2024-12-23,0.0003503185900965782
688125.SH,2024-12-23,0.00035042646939413764
688627.SH,2024-12-23,0.0003504349749864875
688679.SH,2024-12-23,0.00035040933452500415
920023.SH,2024-12-23,0.000350448247426151
300086.SZ,2024-12-24,0.00035051885540663243
300189.SZ,2024-12-24,0.0003504116733719915
300236.SZ,2024-12-24,0.00035044678547523425
300321.SZ,2024-12-24,0.00035045809932294125
300344.SZ,2024-12-24,0.0003503870343328428
300391.SZ,2024-12-24,0.0003504040711788043
688125.SH,2024-12-24,0.0003504476938991303
688627.SH,2024-12-24,0.00035041867353661794
688679.SH,2024-12-24,0.0003504827891848327
920023.SH,2024-12-24,0.00035038117961147297
300086.SZ,2024-12-25,0.00035037424669372695
300189.SZ,2024-12-25,0.00035045630654452736
300236.SZ,2024-12-25,0.000350478422014905
300321.SZ,2024-12-25,0.000350441608342761
300344.SZ,2024-12-25,0.0003501919461143252
300391.SZ,2024-12-25,0.0003504363566869734
688125.SH,2024-12-25,0.0003504388073086708
688627.SH,2024-12-25,0.00035043133669600263
688679.SH,2024-12-25,0.0003504815074784372
920023.SH,2024-12-25,0.00035045419460434353
300086.SZ,2024-12-26,0.0003503949369688183
300189.SZ,2024-12-26,0.0003504018383933358
300236.SZ,2024-12-26,0.00035045385098718765
300321.SZ,2024-12-26,0.0003504930337023778
300344.SZ,2024-12-26,0.0003502740572171396
300391.SZ,2024-12-26,0.0003504254781053096
688125.SH,2024-12-26,0.00035044624514041055
688627.SH,2024-12-26,0.00035044169772389835
688679.SH,2024-12-26,0.00035051631459793916
920023.SH,2024-12-26,0.00035034174070215694
300086.SZ,2024-12-27,0.00035023196790664866
300189.SZ,2024-12-27,0.00035034350212012014
300236.SZ,2024-12-27,0.0003504211413575046
300321.SZ,2024-12-27,0.00035045280577105303
300344.SZ,2024-12-27,0.0003502989870538543
300391.SZ,2024-12-27,0.00035043261754354334
688125.SH,2024-12-27,0.00035046508737915567
688627.SH,2024-12-27,0.0003504668807506458
688679.SH,2024-12-27,0.00035048581884671276
920023.SH,2024-12-27,0.0003503599693100713
300086.SZ,2024-12-30,0.0003502061311344971
300189.SZ,2024-12-30,0.00035008300232323536
300236.SZ,2024-12-30,0.00035043715071489206
300321.SZ,2024-12-30,0.00035047819820405727
300344.SZ,2024-12-30,0.00035028059643894344
300391.SZ,2024-12-30,0.00035043088322332753
688125.SH,2024-12-30,0.0003504985835095744
688627.SH,2024-12-30,0.0003504336445958312
688679.SH,2024-12-30,0.00035043473775019736
920023.SH,2024-12-30,0.0003503642052161674
300086.SZ,2024-12-31,0.000350351433240714
300189.SZ,2024-12-31,0.00035022658940938244
300236.SZ,2024-12-31,0.00035042393929743447
300321.SZ,2024-12-31,0.0003504740417264395
300344.SZ,2024-12-31,0.0003502941641910806
300391.SZ,2024-12-31,0.00035042462693774695
688125.SH,2024-12-31,0.00035046264614053496
688627.SH,2024-12-31,0.00035044830836877166
688679.SH,2024-12-31,0.0003504500565123915
920023.SH,2024-12-31,0.0003504145325178766
300086.SZ,2025-01-02,0.0003503552405624467
300189.SZ,2025-01-02,0.0003502404525196455
300236.SZ,2025-01-02,0.0003504498165563646
300321.SZ,2025-01-02,0.0003504630466361763
300344.SZ,2025-01-02,0.0003503678289126801
300391.SZ,2025-01-02,0.0003504228897017111
688125.SH,2025-01-02,0.00035045574630619225
688627.SH,2025-01-02,0.00035043034913445853
688679.SH,2025-01-02,0.0003504404344744153
920023.SH,2025-01-02,0.00035047081066637753
300086.SZ,2025-01-03,0.0003503161475494646
300189.SZ,2025-01-03,0.00035022409915707415
300236.SZ,2025-01-03,0.00035049317772100247
300321.SZ,2025-01-03,0.00035047777117765355
300344.SZ,2025-01-03,0.00035029844091241083
300391.SZ,2025-01-03,0.0003503958691978741
688125.SH,2025-01-03,0.0003504543490691605
688627.SH,2025-01-03,0.0003504383590067929
688679.SH,2025-01-03,0.00035048271199600333
920023.SH,2025-01-03,0.00035042487090181687
300086.SZ,2025-01-06,0.00035031459263218725
300189.SZ,2025-01-06,0.00035027089170348245
300236.SZ,2025-01-06,0.0003505061282927221
300321.SZ,2025-01-06,0.0003504634421938986
300344.SZ,2025-01-06,0.00035025434331001945
300391.SZ,2025-01-06,0.0003503882708160518
688125.SH,2025-01-06,0.00035034258172012125
688627.SH,2025-01-06,0.0003504391292422523
688679.SH,2025-01-06,0.00035050968753662956
920023.SH,2025-01-06,0.00035041235952973994
300086.SZ,2025-01-07,0.00035034210538500976
