ticker,trade_date,alpha_score_gbdt
688679.SH,2024-09-02,-0.01770291629391147
920023.SH,2024-09-02,-0.0034359434176131276
300086.SZ,2024-09-03,-0.008481965813495139
300189.SZ,2024-09-03,-0.008171021890703617
300236.SZ,2024-09-03,-0.002927088157229626
300321.SZ,2024-09-03,-0.011421577245403693
300344.SZ,2024-09-03,-0.009419314831843712
300391.SZ,2024-09-03,-0.006420512546474924
688125.SH,2024-09-03,-0.0024433292208915322
688627.SH,2024-09-03,0.0008780559463296764
688679.SH,2024-09-03,-0.006056215433847415
920023.SH,2024-09-03,-0.009612700540300532
300086.SZ,2024-09-04,-0.003952284823486824
300189.SZ,2024-09-04,-0.008575996697983963
300236.SZ,2024-09-04,-0.003835464643422267
300321.SZ,2024-09-04,-0.007215002450374471
300344.SZ,2024-09-04,-0.010839740756255144
300391.SZ,2024-09-04,-0.00440130265430953
688125.SH,2024-09-04,0.02935293609475906
688627.SH,2024-09-04,-0.00796842262865616
688679.SH,2024-09-04,-0.006182009432208581
920023.SH,2024-09-04,-0.01238402296419535
300086.SZ,2024-09-05,-0.010340420646845152
300189.SZ,2024-09-05,-0.009200266359597599
300236.SZ,2024-09-05,0.007338591195877767
300321.SZ,2024-09-05,-0.0009612159807038278
300344.SZ,2024-09-05,-0.009695140559556753
300391.SZ,2024-09-05,-0.005643466273837603
688125.SH,2024-09-05,-0.025291342895331467
688627.SH,2024-09-05,-0.0038046976212169894
688679.SH,2024-09-05,-0.0147122775632016
920023.SH,2024-09-05,-0.018260842928109085
300086.SZ,2024-09-06,-0.0036363544028180476
300189.SZ,2024-09-06,-0.016056981427801407
300236.SZ,2024-09-06,-0.01286854071850251
300321.SZ,2024-09-06,0.0054700689747108925
300344.SZ,2024-09-06,-0.004057701268462114
300391.SZ,2024-09-06,-0.01860434558125212
688125.SH,2024-09-06,-0.000959470212826207
688627.SH,2024-09-06,-0.006573497174072071
688679.SH,2024-09-06,-0.008670903239750487
920023.SH,2024-09-06,-0.006441989058956763
300086.SZ,2024-09-09,-0.06349725957656237
300189.SZ,2024-09-09,-0.012552284891675758
300236.SZ,2024-09-09,-0.014602059143573551
300321.SZ,2024-09-09,0.0014068815421705925
300344.SZ,2024-09-09,-0.005855724639875624
300391.SZ,2024-09-09,-0.008974077402279526
688125.SH,2024-09-09,-0.007126890540036257
688627.SH,2024-09-09,-0.007141918905414407
688679.SH,2024-09-09,-0.009592799238935386
920023.SH,2024-09-09,-0.016648075287335064
300086.SZ,2024-09-10,-0.009597006056346492
300189.SZ,2024-09-10,-0.010934360479603935
300236.SZ,2024-09-10,-0.009837452716205347
300321.SZ,2024-09-10,0.01432158079944484
300344.SZ,2024-09-10,-0.006999759190069717
300391.SZ,2024-09-10,-0.004605809684472585
688125.SH,2024-09-10,0.027309847052704082
688627.SH,2024-09-10,-0.013682503573954834
688679.SH,2024-09-10,-0.015795906188921023
920023.SH,2024-09-10,0.006848842900268655
300086.SZ,2024-09-11,-0.00349467499161653
300189.SZ,2024-09-11,-0.01058747160870361
300236.SZ,2024-09-11,0.007544081438622132
300321.SZ,2024-09-11,-0.0027201326510349006
300344.SZ,2024-09-11,-0.005965946672943441
300391.SZ,2024-09-11,-0.020170108960349886
688125.SH,2024-09-11,0.02453305230286053
688627.SH,2024-09-11,0.009937856987405022
688679.SH,2024-09-11,-0.016609553832918938
920023.SH,2024-09-11,0.016299714869704877
300086.SZ,2024-09-12,-0.037158633993469546
300189.SZ,2024-09-12,-0.008856798569928935
300236.SZ,2024-09-12,-0.007445406714129811
300321.SZ,2024-09-12,0.003121441336422805
300344.SZ,2024-09-12,-0.13569319334746532
300391.SZ,2024-09-12,-0.007373439350355087
688125.SH,2024-09-12,-0.021956160993009774
688627.SH,2024-09-12,0.0028765177109119516
688679.SH,2024-09-12,-0.017158150460148937
920023.SH,2024-09-12,-0.007636977968465553
300086.SZ,2024-09-13,0.010548629882288163
300189.SZ,2024-09-13,-0.0033957502266777273
300236.SZ,2024-09-13,-0.013320839119805635
300321.SZ,2024-09-13,-0.0013267994742480111
300344.SZ,2024-09-13,-0.08708218069740453
300391.SZ,2024-09-13,-0.0009590834672755955
688125.SH,2024-09-13,-0.02082374157040707
688627.SH,2024-09-13,-0.015218163427577308
688679.SH,2024-09-13,-0.012888119356282214
920023.SH,2024-09-13,-0.03619338906466523
300086.SZ,2024-09-18,-0.006237523304281046
300189.SZ,2024-09-18,-0.006825052820080115
300236.SZ,2024-09-18,-0.02087952887802396
300321.SZ,2024-09-18,-0.0053211748550770184
300344.SZ,2024-09-18,-0.027383335980962466
300391.SZ,2024-09-18,0.0024707245135782096
688125.SH,2024-09-18,-0.009733236626281654
688627.SH,2024-09-18,0.004037222239090289
688679.SH,2024-09-18,-0.013124160593763964
920023.SH,2024-09-18,-0.028453946959163173
300086.SZ,2024-09-19,0.012817047058802582
300189.SZ,2024-09-19,-0.0007394612091290183
300236.SZ,2024-09-19,-0.002284149146007918
300321.SZ,2024-09-19,-0.03007680235364881
300344.SZ,2024-09-19,0.01855215760470303
300391.SZ,2024-09-19,-0.004737268047901426
688125.SH,2024-09-19,-0.022851249470820283
688627.SH,2024-09-19,-0.006932828493256634
688679.SH,2024-09-19,-0.0007722253639214389
920023.SH,2024-09-19,-0.03129755732685926
300086.SZ,2024-09-20,0.013208575678797583
300189.SZ,2024-09-20,-0.005313772448553621
300236.SZ,2024-09-20,-0.014778037051880135
300321.SZ,2024-09-20,-0.0009133199357703076
300344.SZ,2024-09-20,-0.028879881779625374
300391.SZ,2024-09-20,-0.005159230439349147
688125.SH,2024-09-20,-0.009591142518113957
688627.SH,2024-09-20,-0.01445164748170375
688679.SH,2024-09-20,-0.018764210771105936
920023.SH,2024-09-20,-0.01914031583232012
300086.SZ,2024-09-23,0.005844758395733253
300189.SZ,2024-09-23,-0.0012496447126607107
300236.SZ,2024-09-23,0.009686069024963048
300321.SZ,2024-09-23,0.01048664103159037
300344.SZ,2024-09-23,0.0007553009454459815
300391.SZ,2024-09-23,-0.003475882436115852
688125.SH,2024-09-23,-0.0005160978182938575
688627.SH,2024-09-23,-0.004558555099630924
688679.SH,2024-09-23,-0.0008892194406326746
920023.SH,2024-09-23,-0.0038236641598380213
300086.SZ,2024-09-24,0.021098993806492453
300189.SZ,2024-09-24,-0.00023469884397870703
300236.SZ,2024-09-24,0.011638033324997516
300321.SZ,2024-09-24,0.005650034000489157
300344.SZ,2024-09-24,-0.009141021823774763
300391.SZ,2024-09-24,-0.0013100757944690977
688125.SH,2024-09-24,0.003046199116537493
688627.SH,2024-09-24,-0.007041534148774299
688679.SH,2024-09-24,-0.004234277803448199
920023.SH,2024-09-24,-0.005125928623189679
300086.SZ,2024-09-25,0.008341263530223377
300189.SZ,2024-09-25,-0.0018890967658660252
300236.SZ,2024-09-25,0.01211047683415526
300321.SZ,2024-09-25,0.0025434283368575283
300344.SZ,2024-09-25,-0.0024242062909282484
300391.SZ,2024-09-25,-0.0031642602284161084
688125.SH,2024-09-25,0.047790890192692545
688627.SH,2024-09-25,-0.002842680657356987
688679.SH,2024-09-25,-0.003948965106962982
920023.SH,2024-09-25,-0.004225994180604954
300086.SZ,2024-09-26,0.006588639868870665
300189.SZ,2024-09-26,-0.002864584681859657
300236.SZ,2024-09-26,0.005896894661108492
300321.SZ,2024-09-26,-9.138686866061297e-05
300344.SZ,2024-09-26,-0.01203364307118697
300391.SZ,2024-09-26,-0.004480338345708108
688125.SH,2024-09-26,0.04617919434695638
688627.SH,2024-09-26,-0.007335595491012308
688679.SH,2024-09-26,0.06245701019995743
920023.SH,2024-09-26,0.0002821148031318978
300086.SZ,2024-09-27,0.0037958188064906263
300189.SZ,2024-09-27,0.01067286889818327
300236.SZ,2024-09-27,0.01584205613150714
300321.SZ,2024-09-27,-0.003995621260327562
300344.SZ,2024-09-27,-0.00650034533616033
300391.SZ,2024-09-27,-0.005967407733399871
688125.SH,2024-09-27,0.003056004846679063
688627.SH,2024-09-27,0.00024124041855142866
688679.SH,2024-09-27,0.05227595846581897
920023.SH,2024-09-27,-0.01629230698756711
300086.SZ,2024-09-30,-0.00010446655689918593
300189.SZ,2024-09-30,0.006186760942792308
300236.SZ,2024-09-30,0.07354975768340552
300321.SZ,2024-09-30,0.055639941641044
300344.SZ,2024-09-30,-0.013513970346142476
300391.SZ,2024-09-30,-0.008109506504578666
688125.SH,2024-09-30,0.0161472195708476
688627.SH,2024-09-30,0.017467866241350362
688679.SH,2024-09-30,0.013507680368948156
920023.SH,2024-09-30,-0.0157489936622845
300086.SZ,2024-10-08,-0.017197994915909863
300189.SZ,2024-10-08,-0.027682395708290952
300236.SZ,2024-10-08,-0.01095945902382259
300321.SZ,2024-10-08,0.10529745892871212
300344.SZ,2024-10-08,0.04242680652587056
300391.SZ,2024-10-08,-0.0010602365658470727
688125.SH,2024-10-08,-0.006656422817906188
688627.SH,2024-10-08,-0.037657932073351386
688679.SH,2024-10-08,-0.008834677499702823
920023.SH,2024-10-08,0.016572279185110075
300086.SZ,2024-10-09,0.03338039801903663
300189.SZ,2024-10-09,-0.037712731381654714
300236.SZ,2024-10-09,0.0044226738384873805
300321.SZ,2024-10-09,0.003498311086593119
300344.SZ,2024-10-09,0.025961624116337415
300391.SZ,2024-10-09,-0.0038329080242887254
688125.SH,2024-10-09,-0.0029510348336392947
688627.SH,2024-10-09,-0.09177307643796308
688679.SH,2024-10-09,-0.04522245718925303
920023.SH,2024-10-09,0.0508019713954056
300086.SZ,2024-10-10,0.010072868515521088
300189.SZ,2024-10-10,0.0005555284372800251
300236.SZ,2024-10-10,0.0007506585614369874
300321.SZ,2024-10-10,-0.0005058916347102832
300344.SZ,2024-10-10,0.1030353245232189
300391.SZ,2024-10-10,-0.0002159949698836299
688125.SH,2024-10-10,0.027541917231003247
688627.SH,2024-10-10,-0.08580755400583635
688679.SH,2024-10-10,0.00036233499238809533
920023.SH,2024-10-10,0.03958761546638776
300086.SZ,2024-10-11,-0.0008713133479965637
300189.SZ,2024-10-11,-0.02063533353370576
300236.SZ,2024-10-11,0.051606765016492195
300321.SZ,2024-10-11,-0.0037473538180385385
300344.SZ,2024-10-11,0.07738081673233942
300391.SZ,2024-10-11,-0.0019057304751565164
688125.SH,2024-10-11,0.033383559389707815
688627.SH,2024-10-11,-0.03588770593907399
688679.SH,2024-10-11,0.06711347734442062
920023.SH,2024-10-11,0.04190264501452355
300086.SZ,2024-10-14,0.000621666826814271
300189.SZ,2024-10-14,-0.005288934456820804
300236.SZ,2024-10-14,-0.03403230298772928
300321.SZ,2024-10-14,-0.00560841916779112
300344.SZ,2024-10-14,-0.009251257254230854
300391.SZ,2024-10-14,-0.00575155586974502
688125.SH,2024-10-14,0.037261763501675114
688627.SH,2024-10-14,0.024328677951943416
688679.SH,2024-10-14,0.019181570282083844
920023.SH,2024-10-14,-0.0036225317305753346
300086.SZ,2024-10-15,-0.01791960315723556
300189.SZ,2024-10-15,-0.012988231632213097
300236.SZ,2024-10-15,-0.01962280635434979
300321.SZ,2024-10-15,0.00533853190696243
300344.SZ,2024-10-15,-0.025035976093782938
300391.SZ,2024-10-15,-0.00346388036064509
688125.SH,2024-10-15,0.02445219825447206
688627.SH,2024-10-15,0.006970609466958134
688679.SH,2024-10-15,-0.008940981263354356
920023.SH,2024-10-15,-0.026546208986939872
300086.SZ,2024-10-16,-0.009922902819795344
300189.SZ,2024-10-16,-0.012790791021839804
300236.SZ,2024-10-16,-0.015218251926432582
300321.SZ,2024-10-16,0.004940427343997751
300344.SZ,2024-10-16,-0.03396473396183616
300391.SZ,2024-10-16,-0.002031256706215164
688125.SH,2024-10-16,0.025620992862717625
688627.SH,2024-10-16,0.028690288941010767
688679.SH,2024-10-16,0.01048748388522101
920023.SH,2024-10-16,-0.02542285202637381
300086.SZ,2024-10-17,-0.016357601169510808
300189.SZ,2024-10-17,-0.015156562651700355
300236.SZ,2024-10-17,-0.025078052481835134
300321.SZ,2024-10-17,0.002458409568025216
300344.SZ,2024-10-17,-0.01957852890251534
300391.SZ,2024-10-17,-0.005289993502633042
688125.SH,2024-10-17,0.029138417333780506
688627.SH,2024-10-17,-0.016210400046373332
688679.SH,2024-10-17,-0.007146610266904953
920023.SH,2024-10-17,-0.012411717236320511
300086.SZ,2024-10-18,-0.01579203639558133
300189.SZ,2024-10-18,-0.023515463736961634
300236.SZ,2024-10-18,-0.01975035934329442
300321.SZ,2024-10-18,5.709931380318201e-05
300344.SZ,2024-10-18,-0.023515463736961634
300391.SZ,2024-10-18,0.003824160606033497
688125.SH,2024-10-18,0.031214236632483405
688627.SH,2024-10-18,-0.01676714538558433
688679.SH,2024-10-18,-0.011236266811679527
920023.SH,2024-10-18,-0.008739734121504767
300086.SZ,2024-10-21,-0.017253418404723556
300189.SZ,2024-10-21,-0.015865146328217082
300236.SZ,2024-10-21,-0.039758509756121364
300321.SZ,2024-10-21,0.002458409568025216
300344.SZ,2024-10-21,-0.030716121637655445
300391.SZ,2024-10-21,0.0015009975116556068
688125.SH,2024-10-21,0.014845253925953152
688627.SH,2024-10-21,0.014936351089428998
688679.SH,2024-10-21,-0.026488273558462897
920023.SH,2024-10-21,0.003594496610854941
300086.SZ,2024-10-22,-0.02477148945923441
300189.SZ,2024-10-22,-0.022579400026159484
300236.SZ,2024-10-22,-0.04273428992946737
300321.SZ,2024-10-22,-0.002605830847172555
300344.SZ,2024-10-22,-0.03533689188331425
300391.SZ,2024-10-22,-0.0008254332951141362
688125.SH,2024-10-22,0.023292721360578434
688627.SH,2024-10-22,0.03274412632229557
688679.SH,2024-10-22,-0.00793909622656531
920023.SH,2024-10-22,-0.012162325757445712
300086.SZ,2024-10-23,-0.02919252489352979
300189.SZ,2024-10-23,-0.04141866240910241
300236.SZ,2024-10-23,-0.021984848900096873
300321.SZ,2024-10-23,-0.019293194652758673
300344.SZ,2024-10-23,-0.03811395955355839
300391.SZ,2024-10-23,-0.0013661005480182893
688125.SH,2024-10-23,0.035771388533253505
688627.SH,2024-10-23,0.005590905162675499
688679.SH,2024-10-23,-0.005416048737660569
920023.SH,2024-10-23,-0.024496556489805414
300086.SZ,2024-10-24,-0.0329118591139542
300189.SZ,2024-10-24,-0.037398795673021575
300236.SZ,2024-10-24,-0.0423418726739711
300321.SZ,2024-10-24,-0.013300151040544984
300344.SZ,2024-10-24,-0.042221484963033365
300391.SZ,2024-10-24,-0.012057590007173177
688125.SH,2024-10-24,0.010747222426560473
688627.SH,2024-10-24,-0.010087939620773503
688679.SH,2024-10-24,-0.01343171616580176
920023.SH,2024-10-24,-0.02231085993807813
300086.SZ,2024-10-25,-0.0412256801593832
300189.SZ,2024-10-25,-0.025533657755855595
300236.SZ,2024-10-25,-0.048824079170291246
300321.SZ,2024-10-25,-0.012283718453729822
300344.SZ,2024-10-25,-0.0342749406243586
300391.SZ,2024-10-25,-0.032125816739159326
688125.SH,2024-10-25,0.025197121849732843
688627.SH,2024-10-25,-0.01228489502630555
688679.SH,2024-10-25,-0.01343171616580176
920023.SH,2024-10-25,-0.04382252648443602
300086.SZ,2024-10-28,-0.037979511375390886
300189.SZ,2024-10-28,-0.03238735908120263
300236.SZ,2024-10-28,-0.0489961819217641
300321.SZ,2024-10-28,0.010611348484670938
300344.SZ,2024-10-28,-0.035436351382678165
300391.SZ,2024-10-28,-0.03288440462089343
688125.SH,2024-10-28,0.00017770704846434895
688627.SH,2024-10-28,-0.016255923289954233
688679.SH,2024-10-28,-0.022168629655603744
920023.SH,2024-10-28,-0.023272174309378356
300086.SZ,2024-10-29,-0.030557139026374802
300189.SZ,2024-10-29,-0.035525889136925254
300236.SZ,2024-10-29,-0.05539622101026725
300321.SZ,2024-10-29,0.002766674598750344
300344.SZ,2024-10-29,-0.028119743852504396
300391.SZ,2024-10-29,-0.035935993049683965
688125.SH,2024-10-29,-0.011711363870487424
688627.SH,2024-10-29,-0.02221819050365819
688679.SH,2024-10-29,-0.007299748697983423
920023.SH,2024-10-29,-0.03980438878762594
300086.SZ,2024-10-30,-0.021245735512182746
300189.SZ,2024-10-30,-0.029863930930783288
300236.SZ,2024-10-30,-0.020299137957064325
300321.SZ,2024-10-30,0.008995698823806523
300344.SZ,2024-10-30,-0.012820486067617714
300391.SZ,2024-10-30,-0.009314512783155593
688125.SH,2024-10-30,-0.0029460418777729246
688627.SH,2024-10-30,-0.040482284135400386
688679.SH,2024-10-30,-0.008138645556944496
920023.SH,2024-10-30,-0.06102727199079435
300086.SZ,2024-10-31,-0.03700737729714191
300189.SZ,2024-10-31,-0.031740655317686134
300236.SZ,2024-10-31,-0.01704030110348202
300321.SZ,2024-10-31,0.004022255098577662
300344.SZ,2024-10-31,-0.019482387343590903
300391.SZ,2024-10-31,-0.026988505753967083
688125.SH,2024-10-31,-0.009325272775867236
688627.SH,2024-10-31,-0.02735761354168455
688679.SH,2024-10-31,-0.01660558532215514
920023.SH,2024-10-31,-0.052160615299210976
300086.SZ,2024-11-01,-0.042414383253996206
300189.SZ,2024-11-01,-0.024309629059179078
300236.SZ,2024-11-01,-0.037241021385906854
300321.SZ,2024-11-01,0.021133774591124407
300344.SZ,2024-11-01,-0.020082673832112076
300391.SZ,2024-11-01,-0.0281840667239787
688125.SH,2024-11-01,-0.03585619161318167
688627.SH,2024-11-01,-0.02087728687164437
688679.SH,2024-11-01,-0.02837514762585111
920023.SH,2024-11-01,0.0036589335073022467
300086.SZ,2024-11-04,-0.012546790696142977
300189.SZ,2024-11-04,-0.01923363609953216
300236.SZ,2024-11-04,0.0038295937844805648
300321.SZ,2024-11-04,0.015950600048582873
300344.SZ,2024-11-04,0.014701360599384232
300391.SZ,2024-11-04,-0.03204623457811264
688125.SH,2024-11-04,-0.02671337143849411
688627.SH,2024-11-04,-0.0133835573270145
688679.SH,2024-11-04,-0.012362998492050987
920023.SH,2024-11-04,-0.014958380718433244
300086.SZ,2024-11-05,-0.0003843385126816438
300189.SZ,2024-11-05,-0.026725350812515692
300236.SZ,2024-11-05,-0.01947938725704763
300321.SZ,2024-11-05,-0.01869014496370903
300344.SZ,2024-11-05,-0.03176462782248323
300391.SZ,2024-11-05,-0.04121171288173054
688125.SH,2024-11-05,-0.051680641359026336
688627.SH,2024-11-05,-0.03456670520666529
688679.SH,2024-11-05,-0.016948845387237597
920023.SH,2024-11-05,-0.07025505880134317
300086.SZ,2024-11-06,-0.01449708630255213
300189.SZ,2024-11-06,-0.03288572306873742
300236.SZ,2024-11-06,-0.01209499763911458
300321.SZ,2024-11-06,-0.01859888946332824
300344.SZ,2024-11-06,-0.02623555646777639
300391.SZ,2024-11-06,-0.03311982682536977
688125.SH,2024-11-06,-0.08516599255056713
688627.SH,2024-11-06,-0.025791582478448715
688679.SH,2024-11-06,-0.030741812004688146
920023.SH,2024-11-06,-0.04497681180531347
300086.SZ,2024-11-07,-0.01386220624339446
300189.SZ,2024-11-07,-0.07164313746724339
300236.SZ,2024-11-07,-0.013072210475071129
300321.SZ,2024-11-07,0.005190570815192188
300344.SZ,2024-11-07,-0.011812777494492503
300391.SZ,2024-11-07,-0.03620448948538863
688125.SH,2024-11-07,-0.03901464406292769
688627.SH,2024-11-07,-0.02475821939637826
688679.SH,2024-11-07,-0.03930385737008301
920023.SH,2024-11-07,-0.06141085718318015
300086.SZ,2024-11-08,-0.02262343816931405
300189.SZ,2024-11-08,-0.06988960194508327
300236.SZ,2024-11-08,-0.01933011406284091
300321.SZ,2024-11-08,0.005173254671014492
300344.SZ,2024-11-08,-0.027251406768514008
300391.SZ,2024-11-08,-0.02085702603205946
688125.SH,2024-11-08,-0.047186065634788915
688627.SH,2024-11-08,-0.022979300525783848
688679.SH,2024-11-08,-0.03703893616256468
920023.SH,2024-11-08,-0.03654109739753921
300086.SZ,2024-11-11,-0.040553611267505535
300189.SZ,2024-11-11,-0.04027130687885733
300236.SZ,2024-11-11,-0.019223459957403197
300321.SZ,2024-11-11,0.000636424528395069
300344.SZ,2024-11-11,-0.02602757366029086
300391.SZ,2024-11-11,-0.01572342253462996
688125.SH,2024-11-11,-0.043750111167763395
688627.SH,2024-11-11,-0.03476919431608298
688679.SH,2024-11-11,-0.033253702343325586
920023.SH,2024-11-11,-0.057132168383400406
300086.SZ,2024-11-12,-0.043590072741513435
300189.SZ,2024-11-12,-0.05157721100385314
300236.SZ,2024-11-12,-0.030100939021629313
300321.SZ,2024-11-12,-0.023749300688128545
300344.SZ,2024-11-12,-0.012883043295158395
300391.SZ,2024-11-12,-0.020930031803722673
688125.SH,2024-11-12,-0.021728417262505274
688627.SH,2024-11-12,-0.03719378134038734
688679.SH,2024-11-12,-0.029046775524448745
920023.SH,2024-11-12,-0.055415762461909095
300086.SZ,2024-11-13,-0.04680718695780915
300189.SZ,2024-11-13,-0.043732828363324656
300236.SZ,2024-11-13,-0.014312370468382941
300321.SZ,2024-11-13,-0.023374117873478272
300344.SZ,2024-11-13,-0.006328429580190689
300391.SZ,2024-11-13,-0.023091274319818503
688125.SH,2024-11-13,-0.009040618610213831
688627.SH,2024-11-13,-0.009394443069825072
688679.SH,2024-11-13,-0.025261541705209653
920023.SH,2024-11-13,-0.05794480672764373
300086.SZ,2024-11-14,-0.036436731801360873
300189.SZ,2024-11-14,-0.05323798782037898
300236.SZ,2024-11-14,-0.020389672529504486
300321.SZ,2024-11-14,-0.031024435282222807
300344.SZ,2024-11-14,-0.015304601922916756
300391.SZ,2024-11-14,-0.00454463112039134
688125.SH,2024-11-14,-0.008489775177929192
688627.SH,2024-11-14,-0.01749935952534116
688679.SH,2024-11-14,-0.031221229922240752
920023.SH,2024-11-14,-0.06844421492504923
300086.SZ,2024-11-15,-0.019151007285624473
300189.SZ,2024-11-15,-0.05961198211036335
300236.SZ,2024-11-15,-0.01789568289580449
300321.SZ,2024-11-15,-0.041411579721756415
300344.SZ,2024-11-15,-0.028599560887460396
300391.SZ,2024-11-15,-0.015618200876797566
688125.SH,2024-11-15,0.0069335122366620495
688627.SH,2024-11-15,-0.053030020108963426
688679.SH,2024-11-15,-0.02155483443618293
920023.SH,2024-11-15,-0.07121566002644802
300086.SZ,2024-11-18,-0.03273974137301325
300189.SZ,2024-11-18,-0.04911238189616924
300236.SZ,2024-11-18,-0.014414530766988534
300321.SZ,2024-11-18,-0.027367168080503636
300344.SZ,2024-11-18,0.019317608069920104
300391.SZ,2024-11-18,-0.0033715758240150592
688125.SH,2024-11-18,0.014020495202343752
688627.SH,2024-11-18,-0.04192132632883898
688679.SH,2024-11-18,-0.04232258919247221
920023.SH,2024-11-18,-0.058141877196819604
300086.SZ,2024-11-19,-0.011500862537530483
300189.SZ,2024-11-19,-0.03223329465100568
300236.SZ,2024-11-19,-0.006482921280488467
300321.SZ,2024-11-19,0.003861519349677164
300344.SZ,2024-11-19,-0.02245673842457856
300391.SZ,2024-11-19,0.0028092844549495602
688125.SH,2024-11-19,-0.016209686868090798
688627.SH,2024-11-19,-0.03638547875155805
688679.SH,2024-11-19,-0.01817742540276259
920023.SH,2024-11-19,-0.05944621145070611
300086.SZ,2024-11-20,0.0025110489014556064
300189.SZ,2024-11-20,-0.03490439176011917
300236.SZ,2024-11-20,-0.014956224281228206
300321.SZ,2024-11-20,0.0020307444410876036
300344.SZ,2024-11-20,-0.0019832037363084355
300391.SZ,2024-11-20,0.004141762132218574
688125.SH,2024-11-20,-0.012593056984817221
688627.SH,2024-11-20,-0.05628479039521598
688679.SH,2024-11-20,-0.019659004865853896
920023.SH,2024-11-20,-0.028201663005840746
300086.SZ,2024-11-21,-0.03144512948615091
300189.SZ,2024-11-21,-0.02849800035441729
300236.SZ,2024-11-21,-0.0009740693298544005
300321.SZ,2024-11-21,0.0022105072134164096
300344.SZ,2024-11-21,-0.014210617626536866
300391.SZ,2024-11-21,-0.020812140364393675
688125.SH,2024-11-21,-0.0067188727657951424
688627.SH,2024-11-21,-0.05072406148157282
688679.SH,2024-11-21,-0.010954824222208318
920023.SH,2024-11-21,-0.05808667520133894
300086.SZ,2024-11-22,-0.019296190396475874
300189.SZ,2024-11-22,-0.007382379838750949
300236.SZ,2024-11-22,-0.002281029720169753
300321.SZ,2024-11-22,-0.02878219932517518
300344.SZ,2024-11-22,-0.006451494692170661
300391.SZ,2024-11-22,-0.014642245342004484
688125.SH,2024-11-22,-0.015404395532654118
688627.SH,2024-11-22,-0.03664750435540101
688679.SH,2024-11-22,-0.012436356679328806
920023.SH,2024-11-22,-0.05515765532263562
300086.SZ,2024-11-25,-0.021668701080157168
300189.SZ,2024-11-25,-0.0039874129447742684
300236.SZ,2024-11-25,-0.03323192470242339
300321.SZ,2024-11-25,-0.018218984817446167
300344.SZ,2024-11-25,-0.06084917900583904
300391.SZ,2024-11-25,-0.037453847442884505
688125.SH,2024-11-25,-0.01916891544124926
688627.SH,2024-11-25,-0.02735831492967537
688679.SH,2024-11-25,-0.013500339188716909
920023.SH,2024-11-25,-0.026927458688282436
300086.SZ,2024-11-26,-0.00343045571185816
300189.SZ,2024-11-26,-0.004684042994163551
300236.SZ,2024-11-26,-0.02680631742053738
300321.SZ,2024-11-26,-0.009927784229770519
300344.SZ,2024-11-26,-0.05512505405068325
300391.SZ,2024-11-26,-0.03505565524221165
688125.SH,2024-11-26,-0.01396012596843338
688627.SH,2024-11-26,-0.013044710404201769
688679.SH,2024-11-26,-0.022690768426864336
920023.SH,2024-11-26,-0.0045225406465365025
300086.SZ,2024-11-27,-0.0055768643650228765
300189.SZ,2024-11-27,-0.008133819800108731
300236.SZ,2024-11-27,-0.018745323147028096
300321.SZ,2024-11-27,-0.017708926778478414
300344.SZ,2024-11-27,-0.03783439717995129
300391.SZ,2024-11-27,-0.022583802063218986
688125.SH,2024-11-27,-0.01396012596843338
688627.SH,2024-11-27,-0.0035624199967706207
688679.SH,2024-11-27,-0.02501687703688971
920023.SH,2024-11-27,-0.024944154155598176
300086.SZ,2024-11-28,-0.00044862020204515995
300189.SZ,2024-11-28,0.0003057758537367088
300236.SZ,2024-11-28,-0.012699410226866862
300321.SZ,2024-11-28,-0.015769525948279406
300344.SZ,2024-11-28,-0.059769496489149886
300391.SZ,2024-11-28,-0.022583802063218986
688125.SH,2024-11-28,0.0022349925527692374
688627.SH,2024-11-28,-0.012194168165358517
688679.SH,2024-11-28,-0.018606547153933232
920023.SH,2024-11-28,0.010021416131987064
300086.SZ,2024-11-29,-0.003767573207206789
300189.SZ,2024-11-29,-0.0020349120746357956
300236.SZ,2024-11-29,-0.02049617165701979
300321.SZ,2024-11-29,-0.0171054127059524
300344.SZ,2024-11-29,-0.045147682789203225
300391.SZ,2024-11-29,-0.024377952685744435
688125.SH,2024-11-29,-0.00027841592725243126
688627.SH,2024-11-29,-0.00916754538339634
688679.SH,2024-11-29,-0.02345872715140114
920023.SH,2024-11-29,0.0008066238346675721
300086.SZ,2024-12-02,-0.0029637323424191323
300189.SZ,2024-12-02,0.0020111630334434523
300236.SZ,2024-12-02,-0.0025243683428506436
300321.SZ,2024-12-02,-0.0015785400342459867
300344.SZ,2024-12-02,-0.04794134819802353
300391.SZ,2024-12-02,-0.010385882504327749
688125.SH,2024-12-02,0.0015893317302990333
688627.SH,2024-12-02,-0.009718534582414583
688679.SH,2024-12-02,-0.020544264851464534
920023.SH,2024-12-02,-0.00417954280657885
300086.SZ,2024-12-03,-0.013823797085246161
300189.SZ,2024-12-03,-0.019677304936292155
300236.SZ,2024-12-03,-0.003746981122558055
300321.SZ,2024-12-03,-0.0073640147025529805
300344.SZ,2024-12-03,-0.060494079078139903
300391.SZ,2024-12-03,-0.013412217004986812
688125.SH,2024-12-03,0.010011045017826965
688627.SH,2024-12-03,0.022306963906077445
688679.SH,2024-12-03,0.010963638890302897
920023.SH,2024-12-03,-0.0061430865106233985
300086.SZ,2024-12-04,-0.029560471143662923
300189.SZ,2024-12-04,-0.015264514129823818
